ticket_id,name,T2,T3,T31,T32,T33,T34,T35
140702121681621, ,0,495,99,99,99,99,99
140702121720221, ,4,1,1,0,0,0,0
140702121722721, ,0,5,1,0,0,2,2
140702131013521, ,2,3,0,0,1,0,2
140702171143521, ,99,1,1,0,0,0,0
140702171162521, ,6,4,1,1,0,0,2
140702191023221, ,4,3,1,0,0,0,2
140702191042021, ,4,495,99,99,99,99,99
140702191053221, ,0,0,0,0,0,0,0
140702191061421, ,99,99,99,0,0,0,0
140729041460221, ,4,99,99,0,0,0,0
140729041480421, ,4,1,1,0,0,0,0
140729041492921, ,4,2,0,0,0,0,2
140729041495321, ,0,4,1,0,1,0,2
140729071010821, ,0,1,1,0,0,0,0
140702201002421, ,2,99,99,0,0,0,0
140702201010621, ,99,495,99,99,99,99,99
140702201014821, ,99,99,99,0,0,0,0
140702201031821, ,99,99,99,0,0,0,0
140702201034221, ,99,495,99,99,99,99,99
140702141103221, ,6,1,1,0,0,0,0
140702141112521, ,4,1,1,0,0,0,0
140702151072821, ,99,495,99,99,99,99,99
140702151082121, ,99,99,99,0,0,0,0
140702161561621, ,2,2,1,1,0,0,0
140702171142821, ,99,99,99,0,0,0,0
140729071020921, ,4,99,99,0,0,0,0
140729071920321, ,4,1,1,0,0,0,0
140729071943321, ,4,99,99,0,0,0,0
140729071982521, ,0,1,0,0,1,0,0
140729071991321, ,0,3,1,0,0,0,2
140729071994321, ,99,99,99,0,0,0,0
140729081602621, ,2,5,1,1,1,0,2
140729081641421, ,4,99,99,0,0,0,0
140729081643921, ,2,3,0,0,1,0,2
140729081693621, ,99,99,99,0,0,0,0
140729081730821, ,0,2,0,0,2,0,0
140729091333121, ,99,99,99,0,0,0,0
140729091350721, ,99,1,0,0,1,0,0
140729091371121, ,4,1,0,0,1,0,0
140729101361321, ,0,3,1,0,0,2,0
140729101371821, ,6,1,1,0,0,0,0
330300041102921, ,0,4,1,1,0,0,2
330300041113221, ,2,2,1,1,0,0,0
330300051080221, ,4,1,1,0,0,0,0
330300051083821, ,0,99,99,0,0,0,0
330300051103321, ,2,1,1,0,0,0,0
330300051121021, ,4,5,1,0,2,0,2
330300061053321, ,4,4,0,1,1,0,2
330300061073921, ,2,3,1,0,0,0,2
330300071074421, ,0,1,1,0,0,0,0
330300071093621, ,0,4,1,1,0,0,2
330300081050321, ,4,3,1,0,0,0,2
330300081053921, ,0,2,1,0,1,0,0
330300081103621, ,4,5,1,1,1,0,2
330300081123721, ,6,5,1,1,1,0,2
330300121030721, ,6,4,1,1,0,0,2
330300121104621, ,99,1,0,0,1,0,0
330300141130321, ,4,1,1,0,0,0,0
330300151083121, ,4,495,99,99,99,99,99
330300151103921, ,2,2,1,0,1,0,0
330300151130521, ,4,1,1,0,0,0,0
330300151151221, ,4,3,1,0,0,0,2
330300161010521, ,99,99,99,0,0,0,0
330300131042021, ,6,5,1,1,1,0,2
330300131054021, ,0,4,1,1,0,0,2
330300141062321, ,2,1,0,0,1,0,0
330300101040921, ,99,495,99,99,99,99,99
330300111041321, ,99,495,99,99,99,99,99
330300111120921, ,4,5,1,0,0,2,2
330300121013021, ,4,1,1,0,0,0,0
330300121022921, ,0,99,99,0,0,0,0
330300121023521, ,99,495,99,99,99,99,99
330300241060421, ,99,99,99,0,0,0,0
330300251012921, ,4,1,1,0,0,0,0
330300181081521, ,4,1,1,0,0,0,0
330300181091421, ,99,495,99,99,99,99,99
330300191062121, ,99,99,99,0,0,0,0
330300201010421, ,4,1,0,0,1,0,0
330300201030521, ,4,3,0,0,1,0,2
330300201061521, ,2,4,1,1,0,0,2
330300201064421, ,0,0,0,0,0,0,0
330300201130821, ,4,1,1,0,0,0,0
330300211010221, ,99,495,99,99,99,99,99
330300211051921, ,4,3,0,0,1,0,2
330300221013821, ,4,4,1,1,0,0,2
330300221041921, ,99,1,1,0,0,0,0
330300221072921, ,0,495,99,99,99,99,99
330300221074621, ,99,99,99,0,0,0,0
330300221113721, ,2,6,1,0,1,2,2
330300221142221, ,2,5,1,0,2,0,2
330300271122621, ,99,495,99,99,99,99,99
330300281203121, ,4,6,1,1,0,2,2
330300291012721, ,4,2,1,0,1,0,0
330300301103221, ,6,3,0,0,1,0,2
330300301141121, ,2,4,1,1,0,0,2
330300311012721, ,0,495,99,99,99,99,99
330300281120721, ,4,7,1,0,2,2,2
330300281124921, ,6,3,1,0,0,0,2
330300281152221, ,4,1,1,0,0,0,0
330300281171521, ,99,495,99,99,99,99,99
330300281180121, ,2,3,1,0,0,0,2
330300281181321, ,0,2,1,0,1,0,0
330300251053321, ,4,6,1,0,1,2,2
330300251154021, ,99,495,99,99,99,99,99
330300251163521, ,6,0,0,0,0,0,0
330300321040921, ,0,495,99,99,99,99,99
140702061853221, ,0,495,99,99,99,99,99
140702081861021, ,0,1,1,0,0,0,0
140702081870421, ,4,6,0,0,2,2,2
140702081893921, ,2,4,1,0,1,0,2
140702041095121, ,4,1,1,0,0,0,0
140702051572921, ,0,99,99,0,0,0,0
140702051584121, ,0,99,99,0,0,0,0
140702061832621, ,2,2,1,0,1,0,0
140702021033221, ,4,1,0,0,1,0,0
140702021035121, ,0,5,1,0,0,2,2
140702021043321, ,4,1,0,0,1,0,0
140702031074821, ,4,3,1,0,0,0,2
140702031084321, ,2,5,1,0,2,0,2
140702031093121, ,0,6,1,0,1,2,2
140702031123621, ,4,1,1,0,0,0,0
140702131031021, ,0,2,1,0,1,0,0
140702131050621, ,0,0,0,0,0,0,0
140702081921421, ,99,495,99,99,99,99,99
330300251153421, ,4,4,1,0,1,0,2
330300131040221, ,4,4,1,0,1,0,2
330300131084121, ,0,1,1,0,0,0,0
330300101043921, ,99,495,99,99,99,99,99
330300111051721, ,99,99,99,0,0,0,0
330300111083321, ,0,1,1,0,0,0,0
330300121024621, ,99,99,99,0,0,0,0
330300241061021, ,0,495,99,99,99,99,99
330300241063421, ,6,2,1,0,1,0,0
330300251014621, ,4,5,1,0,0,2,2
330300181091521, ,99,495,99,99,99,99,99
330300191052021, ,4,4,1,0,1,0,2
330300191073221, ,4,7,1,0,2,2,2
330300191083921, ,2,4,1,1,0,0,2
330300201060921, ,0,3,1,0,0,0,2
330300201114121, ,4,5,1,1,1,0,2
330300201133921, ,4,6,1,1,2,0,2
330300221012721, ,4,8,1,1,2,2,2
330300221043121, ,4,3,0,0,1,0,2
330300221091021, ,0,3,1,0,0,0,2
330300221111321, ,4,99,99,0,0,0,0
330300221141121, ,6,495,99,99,99,99,99
330300221221221, ,99,99,99,0,0,0,0
330300231243821, ,2,5,1,1,1,0,2
330300231260921, ,99,495,99,99,99,99,99
330300271070121, ,2,3,0,0,1,0,2
330300271101321, ,4,1,0,0,1,0,0
330300301120921, ,0,2,0,0,0,0,2
330300301122021, ,4,99,99,0,0,0,0
330300311010221, ,0,3,1,0,0,0,2
330300281124221, ,2,3,1,0,0,0,2
330300281154621, ,2,4,1,0,1,0,2
330300281181821, ,99,99,99,0,0,0,0
330300251120521, ,2,3,1,0,0,0,2
330300251163421, ,2,5,1,1,1,0,2
330300321021021, ,99,99,99,0,0,0,0
330300321023521, ,99,99,99,0,0,0,0
330300331030721, ,0,1,1,0,0,0,0
140729071924521, ,4,2,1,0,1,0,0
140729071942621, ,0,0,0,0,0,0,0
140729071963021, ,4,99,99,0,0,0,0
140729071990121, ,4,5,1,0,2,0,2
140729081601421, ,4,2,0,0,0,2,0
140729081605121, ,4,1,0,0,1,0,0
140729081640921, ,4,2,0,0,0,0,2
140729081683821, ,99,495,99,99,99,99,99
140729081722321, ,0,1,1,0,0,0,0
140702101514121, ,99,99,99,0,0,0,0
140702101532621, ,99,99,99,0,0,0,0
140702101580621, ,99,495,99,99,99,99,99
140702101593421, ,0,5,1,0,0,2,2
140702101612621, ,0,495,99,99,99,99,99
140702111342421, ,4,495,99,99,99,99,99
140702111371021, ,0,99,99,0,0,0,0
140702111374121, ,2,3,1,0,0,0,2
140702111392121, ,4,495,99,99,99,99,99
140702111401321, ,4,4,1,1,0,0,2
140702111423321, ,4,2,0,0,0,2,0
140702111442221, ,99,495,99,99,99,99,99
140702121624921, ,2,3,1,0,0,0,2
140702121663621, ,0,5,1,0,2,0,2
140702121711821, ,2,2,0,0,0,2,0
140702121712521, ,4,495,99,99,99,99,99
140702201994521, ,2,3,1,0,0,0,2
140702211241321, ,4,3,1,0,0,2,0
140702221202021, ,99,99,99,0,0,0,0
140702221212321, ,4,1,1,0,0,0,0
140729041464421, ,99,495,99,99,99,99,99
140729041482921, ,0,99,99,0,0,0,0
140729061642421, ,99,99,99,0,0,0,0
140729061663021, ,0,0,0,0,0,0,0
140702191063221, ,4,3,1,0,0,0,2
140702141102621, ,2,3,1,0,0,0,2
140702151060521, ,99,99,99,0,0,0,0
140702151062921, ,99,495,99,99,99,99,99
140702151083821, ,99,495,99,99,99,99,99
140702161543121, ,99,99,99,0,0,0,0
140702171141021, ,99,495,99,99,99,99,99
140729141111521, ,99,99,99,0,0,0,0
140729141112121, ,2,3,1,0,0,0,2
140729071984321, ,6,99,99,0,0,0,0
140729071992521, ,2,4,1,0,1,0,2
140729081613021, ,2,6,1,0,1,2,2
140729081642721, ,4,5,1,1,1,0,2
140729081651221, ,4,0,0,0,0,0,0
140729081683921, ,99,99,99,0,0,0,0
140729081694821, ,0,0,0,0,0,0,0
140729081730221, ,6,5,1,1,1,0,2
140729091331821, ,99,495,99,99,99,99,99
140729091353121, ,4,1,1,0,0,0,0
140729091362121, ,0,99,99,0,0,0,0
140729101360721, ,99,99,99,0,0,0,0
140729101400521, ,2,3,1,0,0,0,2
140729111182621, ,99,0,0,0,0,0,0
140729111184521, ,0,0,0,0,0,0,0
140729131370221, ,99,99,99,0,0,0,0
310101021053521, ,4,3,0,0,1,0,2
310101061030421, ,0,5,1,0,0,2,2
310101071031721, ,4,2,1,0,1,0,0
310101081010721, ,99,99,99,0,0,0,0
330300011030721, ,99,495,99,99,99,99,99
330300011070321, ,0,3,1,0,0,0,2
310101031030321, ,4,3,1,0,0,0,2
310101041031021, ,2,6,1,0,1,2,2
310101051060221, ,2,3,1,0,0,0,2
140729181771221, ,4,3,1,0,0,0,2
140729181773021, ,0,1,0,0,1,0,0
140729181784721, ,99,495,99,99,99,99,99
140729191561521, ,6,4,1,0,1,0,2
310101011061221, ,2,4,1,0,1,0,2
310101021040421, ,4,3,1,0,0,0,2
330300091011421, ,2,1,1,0,0,0,0
330300091082621, ,0,495,99,99,99,99,99
330300021120421, ,99,495,99,99,99,99,99
330300031030921, ,99,99,99,0,0,0,0
330300041045021, ,0,1,0,0,1,0,0
330300041101121, ,0,4,1,1,0,0,2
330300041114421, ,4,4,1,1,0,0,2
330300051114521, ,0,5,1,0,0,2,2
330300061051521, ,4,99,99,0,0,0,0
330300061072721, ,4,1,1,0,0,0,0
330300071040821, ,99,495,99,99,99,99,99
330300071052621, ,0,495,99,99,99,99,99
330300071054421, ,4,99,99,0,0,0,0
330300071122021, ,2,2,0,0,0,2,0
330300081052121, ,4,1,1,0,0,0,0
330300081101921, ,4,4,1,1,0,0,2
330300081120721, ,99,0,0,0,0,0,0
330300121034321, ,0,495,99,99,99,99,99
330300121102221, ,4,99,99,0,0,0,0
330300151093221, ,0,99,99,0,0,0,0
330300151102721, ,4,1,1,0,0,0,0
330300151104421, ,99,495,99,99,99,99,99
330300131042721, ,0,0,0,0,0,0,0
330300131081721, ,99,3,0,0,1,0,2
330300111040721, ,4,99,99,0,0,0,0
330300111080921, ,4,3,1,0,0,0,2
330300111083821, ,4,3,1,0,0,0,2
330300121013621, ,99,495,99,99,99,99,99
330300241031821, ,0,5,1,0,0,2,2
330300241080621, ,0,3,0,0,1,0,2
330300241082521, ,4,3,1,0,2,0,0
330300251011721, ,99,495,99,99,99,99,99
330300161011621, ,4,99,99,0,0,0,0
330300161030221, ,0,4,1,1,0,0,2
330300161093821, ,2,1,1,0,0,0,0
330300171012821, ,0,6,1,1,2,0,2
330300201012821, ,99,495,99,99,99,99,99
330300201114021, ,6,3,1,0,0,0,2
330300201134421, ,99,99,99,0,0,0,0
330300211062021, ,99,495,99,99,99,99,99
330300221011421, ,4,99,99,0,0,0,0
330300221073521, ,99,495,99,99,99,99,99
330300221141621, ,4,495,99,99,99,99,99
330300231241421, ,2,1,0,0,1,0,0
330300231251921, ,0,3,0,0,1,0,2
330300271071221, ,99,99,99,0,0,0,0
330300271100721, ,4,3,0,0,1,0,2
330300271120821, ,0,495,99,99,99,99,99
330300281184221, ,4,1,0,0,1,0,0
330300281201221, ,4,4,1,0,1,0,2
330300281204821, ,4,3,1,0,0,0,2
330300301103821, ,0,5,1,0,0,2,2
110107081040621, ,4,6,1,1,2,0,2
110107081043121, ,0,1,0,0,1,0,0
110107081051221, ,6,5,1,0,0,2,2
110107081061821, ,6,5,1,0,0,2,2
110107081083021, ,4,4,1,0,1,0,2
110107101020121, ,0,99,99,0,0,0,0
110107101031321, ,99,99,99,0,0,0,0
110107101041821, ,4,4,1,0,1,2,0
110107101050121, ,4,5,1,0,2,0,2
110107101071421, ,99,495,99,99,99,99,99
110107101073321, ,4,99,99,0,0,0,0
110107121020721, ,4,99,99,0,0,0,0
110107121032121, ,4,6,1,0,1,2,2
110107121043021, ,0,3,1,0,0,0,2
110107131020121, ,4,5,1,0,0,2,2
110107131032321, ,4,4,0,1,1,0,2
110107151061821, ,4,3,0,0,1,0,2
140702011540721, ,0,1,0,0,1,0,0
140702011553421, ,0,99,99,0,0,0,0
140702041043221, ,0,5,1,1,1,0,2
140702041074721, ,4,4,1,0,1,0,2
140702061842321, ,6,3,0,0,1,0,2
140702061851421, ,4,3,0,0,1,0,2
140702071280421, ,4,495,99,99,99,99,99
140702071291021, ,4,0,0,0,0,0,0
140702071293421, ,2,1,1,0,0,0,0
140702071300421, ,99,1,1,0,0,0,0
140702071311421, ,4,1,1,0,0,0,0
140702071322021, ,4,495,99,99,99,99,99
140702081870521, ,0,1,1,0,0,0,0
140702081911521, ,4,4,1,0,1,0,2
140702051572821, ,99,495,99,99,99,99,99
140702031121321, ,4,3,1,0,0,0,2
140702041034821, ,99,99,99,0,0,0,0
140702131040821, ,4,99,99,0,0,0,0
140702131053121, ,99,99,99,0,0,0,0
140702091801521, ,4,4,0,0,2,0,2
140702091831321, ,2,0,0,0,0,0,0
140702091854121, ,99,495,99,99,99,99,99
140702101531521, ,4,1,1,0,0,0,0
140702101550421, ,2,1,1,0,0,0,0
140702101554621, ,99,495,99,99,99,99,99
140702111340721, ,4,99,99,0,0,0,0
140702111381221, ,4,3,1,0,0,0,2
140702111403021, ,0,3,0,1,0,0,2
140702111422621, ,4,1,1,0,0,0,0
140702111424521, ,0,2,1,1,0,0,0
140702111444721, ,0,1,0,0,1,0,0
140702131022921, ,0,1,1,0,0,0,0
330300181031621, ,0,2,1,0,1,0,0
330300201062721, ,4,3,0,0,1,0,2
330300201114721, ,4,3,1,0,0,0,2
330300211010821, ,2,1,1,0,0,0,0
330300211082321, ,4,495,99,99,99,99,99
330300221041221, ,4,3,1,0,0,0,2
330300221074021, ,99,6,1,1,0,2,2
330300221094021, ,0,3,1,0,0,0,2
330300221140521, ,4,6,1,0,1,2,2
330300221224221, ,99,495,99,99,99,99,99
330300231250621, ,0,99,99,0,0,0,0
330300271054421, ,4,5,1,0,0,2,2
330300271103621, ,2,4,1,0,1,0,2
330300281081721, ,99,99,99,0,0,0,0
330300281191021, ,2,1,1,0,0,0,0
330300291010221, ,6,4,1,1,0,0,2
330300301104521, ,99,495,99,99,99,99,99
330300281154721, ,4,4,1,1,0,0,2
330300281181921, ,2,3,1,0,0,0,2
330300251054521, ,4,5,1,1,1,0,2
330300251122321, ,8,495,99,99,99,99,99
330300251154721, ,2,5,1,1,1,0,2
330300311022621, ,0,1,1,0,0,0,0
330300331030621, ,0,495,99,99,99,99,99
330300331152821, ,4,1,1,0,0,0,0
110107041081721, ,4,3,1,0,0,0,2
110107041090621, ,4,5,1,0,2,0,2
110107041110121, ,99,99,99,0,0,0,0
110107041112421, ,6,6,1,1,0,2,2
110107061042521, ,4,3,1,0,0,0,2
110107061082321, ,2,4,1,1,0,0,2
110107071031921, ,4,3,0,0,1,0,2
110107051023421, ,4,4,1,0,1,0,2
140729081723521, ,99,495,99,99,99,99,99
140729101371321, ,4,4,1,1,0,0,2
140729101404021, ,0,495,99,99,99,99,99
140729111180821, ,0,5,1,0,0,2,2
140729111191121, ,0,5,1,0,2,0,2
140729131372721, ,0,495,99,99,99,99,99
310101021052921, ,2,2,0,0,0,0,2
310101021063921, ,6,5,1,1,1,0,2
310101031022121, ,2,5,1,1,1,0,2
310101061020121, ,2,1,1,0,0,0,0
310101061042421, ,99,1,1,0,0,0,0
310101071051421, ,4,1,0,0,1,0,0
310101071071621, ,4,5,1,0,0,2,2
330300011042221, ,0,4,1,0,1,0,2
310101031051521, ,0,0,0,0,0,0,0
310101041020121, ,4,5,1,0,0,2,2
310101051053721, ,2,5,1,0,0,2,2
310101021012921, ,6,4,1,0,1,0,2
330300091010321, ,0,3,1,0,0,0,2
330300091012621, ,4,3,1,0,0,2,0
330300091080321, ,99,495,99,99,99,99,99
330300101014221, ,2,5,1,0,2,0,2
330300021012521, ,0,3,1,0,0,2,0
330300021014921, ,4,1,0,0,1,0,0
330300021123421, ,4,1,1,0,0,0,0
330300041042321, ,99,495,99,99,99,99,99
330300041074621, ,99,99,99,0,0,0,0
330300051120421, ,6,3,0,0,1,0,2
330300061053221, ,2,2,1,1,0,0,0
330300061070921, ,4,0,0,0,0,0,0
330300071071421, ,0,0,0,0,0,0,0
330300071091221, ,0,6,1,0,1,2,2
330300071120321, ,0,3,0,0,1,0,2
140702201003621, ,0,1,1,0,0,0,0
140702201012521, ,99,99,99,0,0,0,0
140702201034921, ,99,495,99,99,99,99,99
140702141113021, ,4,2,1,0,1,0,0
140702151062221, ,99,99,99,0,0,0,0
140702151074121, ,0,5,1,1,1,0,2
140702161551221, ,4,495,99,99,99,99,99
140702171122921, ,99,99,99,0,0,0,0
140729141110821, ,4,2,1,0,1,0,0
140729071023221, ,4,3,1,0,0,0,2
140729071922721, ,99,495,99,99,99,99,99
140729071960621, ,0,1,0,0,1,0,0
140729071980721, ,0,495,99,99,99,99,99
140729071993721, ,4,99,99,0,0,0,0
140729081600321, ,4,4,1,0,1,0,2
140729081612421, ,2,1,1,0,0,0,0
140729081614921, ,0,1,1,0,0,0,0
330300141124821, ,4,1,1,0,0,0,0
330300141153721, ,0,4,1,0,1,0,2
330300141193121, ,4,5,1,0,0,2,2
330300151093921, ,0,4,1,1,0,0,2
330300151102021, ,4,7,1,1,1,2,2
330300151133421, ,0,1,1,0,0,0,0
330300151151921, ,4,5,1,0,0,2,2
330300081100621, ,4,4,1,1,0,0,2
330300081102421, ,4,1,0,0,1,0,0
330300081120121, ,0,4,1,0,1,0,2
330300121031921, ,2,3,0,0,1,0,2
330300121102921, ,2,5,1,1,1,0,2
330300121113921, ,0,1,1,0,0,0,0
330300161012321, ,99,495,99,99,99,99,99
330300161033921, ,99,99,99,0,0,0,0
330300161092721, ,4,4,0,0,2,0,2
330300181011421, ,99,99,99,0,0,0,0
330300181014521, ,4,495,99,99,99,99,99
330300181082121, ,99,99,99,0,0,0,0
330300191051421, ,2,3,0,0,1,0,2
330300191061521, ,4,3,1,0,0,0,2
330300191064121, ,4,3,1,0,0,0,2
330300191073821, ,4,5,1,0,2,0,2
330300191081421, ,99,495,99,99,99,99,99
330300201033521, ,2,1,1,0,0,0,0
330300201065121, ,4,4,0,1,1,0,2
330300201132021, ,2,5,1,0,0,2,2
330300201134521, ,0,1,1,0,0,0,0
330300211060321, ,99,495,99,99,99,99,99
330300271073021, ,0,6,1,0,1,2,2
330300271104221, ,0,1,1,0,0,0,0
330300281083521, ,6,4,1,1,0,0,2
330300281194721, ,4,5,1,0,0,2,2
330300281204221, ,6,495,99,99,99,99,99
330300291013821, ,2,99,99,0,0,0,0
330300291031121, ,6,5,1,1,1,0,2
330300301102721, ,2,7,1,1,1,2,2
330300301140521, ,6,4,1,1,0,0,2
330300311012121, ,2,2,1,0,1,0,0
330300281151621, ,99,99,99,0,0,0,0
330300251050921, ,99,99,99,0,0,0,0
330300251123521, ,2,2,1,0,1,0,0
330300251162221, ,4,5,1,0,2,0,2
330300321042621, ,99,99,99,0,0,0,0
330300331031821, ,99,99,99,0,0,0,0
330300331033121, ,4,3,1,0,0,0,2
110107051013221, ,99,495,99,99,99,99,99
110107061062421, ,4,3,0,0,1,0,2
110107071011121, ,0,2,0,0,0,2,0
110107071032421, ,99,1,1,0,0,0,0
110107051033021, ,4,99,99,0,0,0,0
110107051050221, ,4,3,0,0,1,0,2
110107021031921, ,6,6,1,0,1,2,2
110107031020121, ,2,3,1,0,0,0,2
110107031030421, ,2,1,1,0,0,0,0
110107041022821, ,0,3,1,0,0,0,2
110107041040221, ,0,495,99,99,99,99,99
110107041063221, ,2,4,1,0,1,0,2
110107041072921, ,4,3,0,0,1,0,2
140702011582221, ,6,4,1,1,0,0,2
140702011603221, ,4,0,0,0,0,0,0
140702021021921, ,99,99,99,0,0,0,0
140702021024221, ,4,99,99,0,0,0,0
110107081070221, ,0,2,1,0,1,0,0
110107091020121, ,2,3,1,0,0,0,2
110107101011921, ,4,2,1,0,1,0,0
110107101021921, ,2,3,1,0,2,0,0
110107101022521, ,4,4,1,0,1,0,2
110107101032421, ,4,4,1,0,1,0,2
110107101050621, ,99,495,99,99,99,99,99
110107121011021, ,0,3,1,0,0,0,2
110107121042521, ,0,495,99,99,99,99,99
110107141010921, ,0,1,1,0,0,0,0
110107151031221, ,2,3,1,0,0,0,2
110107151051721, ,4,3,1,0,0,0,2
110107151054021, ,4,3,0,0,1,0,2
140702011534621, ,2,3,1,0,0,0,2
140702011560921, ,2,4,1,1,0,0,2
140702041071021, ,99,99,99,0,0,0,0
140702041083021, ,99,495,99,99,99,99,99
140702081864121, ,2,2,0,1,1,0,0
140702081871021, ,0,1,0,0,1,0,0
140702081890221, ,99,99,99,0,0,0,0
140702081910321, ,4,4,1,1,0,0,2
140702051580421, ,2,3,1,0,0,0,2
140702051582821, ,2,495,99,99,99,99,99
140702061841721, ,4,4,0,1,1,0,2
140702021042021, ,4,495,99,99,99,99,99
140702031070121, ,99,495,99,99,99,99,99
140702031082421, ,2,1,0,0,1,0,0
140702031083121, ,4,495,99,99,99,99,99
140702031114221, ,0,1,0,1,0,0,0
140702041030721, ,4,1,1,0,0,0,0
140702131031721, ,99,99,99,0,0,0,0
140702131052521, ,99,495,99,99,99,99,99
140702141101521, ,0,5,1,0,0,2,2
140702101581821, ,99,495,99,99,99,99,99
140702101590521, ,4,99,99,0,0,0,0
140702111342521, ,0,1,1,0,0,0,0
140702111373421, ,2,0,0,0,0,0,0
140702111384221, ,99,3,0,0,1,0,2
140702111402421, ,2,0,0,0,0,0,0
140702111444021, ,6,1,0,0,1,0,0
140702121651721, ,6,4,1,0,1,0,2
140702121660621, ,4,4,1,1,0,0,2
140702121682321, ,0,0,0,0,0,0,0
140702121710721, ,6,495,99,99,99,99,99
140702121722021, ,2,1,1,0,0,0,0
140702131022221, ,0,99,99,0,0,0,0
140702171160121, ,2,1,1,0,0,0,0
140702171163721, ,99,495,99,99,99,99,99
140702191052621, ,0,1,1,0,0,0,0
140729041482221, ,99,495,99,99,99,99,99
140729041493521, ,4,3,1,0,0,0,2
140729051781121, ,4,1,1,0,0,0,0
140729061641321, ,99,99,99,0,0,0,0
140702201001821, ,0,1,1,0,0,0,0
140702141111221, ,99,99,99,0,0,0,0
140702161550121, ,99,0,0,0,0,0,0
140702161561721, ,99,99,99,0,0,0,0
140702171113921, ,99,495,99,99,99,99,99
140702171140521, ,99,495,99,99,99,99,99
140729131374521, ,99,1,1,0,0,0,0
140729131393221, ,0,1,1,0,0,0,0
140729131412621, ,0,0,0,0,0,0,0
140729151262221, ,4,1,1,0,0,0,0
140729151264621, ,4,4,1,1,0,0,2
140729071015021, ,0,1,1,0,0,0,0
140729071923821, ,0,495,99,99,99,99,99
140729081652521, ,99,99,99,0,0,0,0
140729081691221, ,99,99,99,0,0,0,0
140729081724721, ,0,4,1,1,0,0,2
140729081733221, ,99,495,99,99,99,99,99
140729091342421, ,4,1,1,0,0,0,0
140729091360921, ,99,495,99,99,99,99,99
140729091371721, ,4,1,0,0,1,0,0
140729091380921, ,0,1,1,0,0,0,0
140729101361221, ,4,2,0,0,0,0,2
140729101421321, ,2,1,0,0,1,0,0
140729101423721, ,4,3,1,0,0,0,2
140729111180321, ,4,6,1,0,1,2,2
140729111192921, ,4,3,1,0,0,2,0
140729121912321, ,99,495,99,99,99,99,99
310101021051021, ,99,99,99,0,0,0,0
310101021063821, ,6,7,1,1,1,2,2
310101061013921, ,6,3,0,0,1,0,2
310101061031621, ,99,495,99,99,99,99,99
310101061033521, ,4,3,1,0,0,0,2
310101071013021, ,4,6,1,1,0,2,2
310101071050321, ,4,3,0,0,1,0,2
310101081010121, ,2,3,1,0,0,0,2
310101081021821, ,2,6,1,0,1,2,2
310101081062921, ,99,99,99,0,0,0,0
330300011033121, ,2,3,1,0,0,0,2
330300011041121, ,4,1,1,0,0,0,0
310101031041621, ,6,2,0,0,0,2,0
310101041020721, ,6,5,1,1,1,0,2
310101041041121, ,6,3,1,0,0,0,2
310101051031421, ,4,4,1,0,1,0,2
310101051053621, ,2,5,1,1,1,0,2
140729171711221, ,4,1,0,0,1,0,0
330300081143321, ,6,4,1,1,0,0,2
330300091083821, ,0,1,1,0,0,0,0
330300011112821, ,99,495,99,99,99,99,99
330300011130821, ,99,495,99,99,99,99,99
330300021071421, ,0,3,1,0,0,0,2
330300021073821, ,0,3,0,0,1,0,2
330300021112621, ,99,495,99,99,99,99,99
330300031011721, ,4,4,1,0,1,0,2
330300031012921, ,4,99,99,0,0,0,0
330300041070421, ,99,99,99,0,0,0,0
330300041112021, ,6,99,99,0,0,0,0
330300051113221, ,0,3,0,0,1,0,2
330300051122921, ,4,3,1,0,0,0,2
330300061055021, ,0,1,0,0,1,0,0
330300061074521, ,99,0,0,0,0,0,0
330300071044521, ,2,6,1,1,2,0,2
330300081121221, ,4,495,99,99,99,99,99
330300121032421, ,2,3,1,0,0,0,2
330300121114421, ,0,495,99,99,99,99,99
330300121154821, ,2,5,1,0,0,2,2
330300141104521, ,0,7,1,1,1,2,2
330300141130821, ,99,495,99,99,99,99,99
330300151100821, ,2,4,1,1,0,0,2
330300151114521, ,0,3,1,0,2,0,0
330300151153121, ,0,3,1,0,0,0,2
330300131042621, ,99,1,0,0,1,0,0
330300131082221, ,6,3,0,0,1,0,2
330300101042721, ,4,99,99,0,0,0,0
330300101052721, ,99,495,99,99,99,99,99
330300111042421, ,2,1,1,0,0,0,0
330300111043121, ,99,495,99,99,99,99,99
330300111080221, ,0,4,1,0,1,0,2
330300171022121, ,4,3,0,0,1,0,2
330300171061021, ,0,3,1,0,0,2,0
330300181090221, ,99,495,99,99,99,99,99
330300181090821, ,4,495,99,99,99,99,99
330300181093821, ,2,99,99,0,0,0,0
330300191070221, ,99,495,99,99,99,99,99
330300201014021, ,4,4,1,1,0,0,2
330300201034021, ,4,1,1,0,0,0,0
330300201115321, ,4,1,1,0,0,0,0
330300211061521, ,0,1,1,0,0,0,0
330300221013221, ,99,495,99,99,99,99,99
330300221040721, ,4,1,0,0,1,0,0
330300221090421, ,4,5,1,1,1,0,2
330300221112421, ,4,3,0,0,1,0,2
330300221220121, ,6,5,1,0,0,2,2
330300231243221, ,0,2,1,0,1,0,0
330300301102121, ,0,1,0,0,1,0,0
330300301123221, ,4,5,1,0,0,2,2
330300301141721, ,4,8,1,1,2,2,2
330300311022021, ,0,1,1,0,0,0,0
330300281151721, ,4,3,1,0,0,0,2
330300251052121, ,4,1,1,0,0,0,0
